date,brl_usd,brl_usd_mm30,usdt_volume,usdc_volume,usdt_volume_mm30,usdt_close,stablecoin_vol_total,stablecoin_vol_total_mm30,dxy,vix,dxy_var_30d,brl_adj_dxy_30d,brl_usd_var_30d,ipca_mensal,selic_meta,ibc_br,divida_bruta_pib,desvio_meta_ipca,semestre,trimestre,ano,mes_num,variacao_usdt_30d,variacao_cambio_30d,divida_pib_var,ibc_br_var,ipca_desvio_meta,score_copom,irf_v2,irf,irf_v2_mm7d,irf_v2_mm30d,irf_v2_nivel
2023-08-02,4.791999816894531,4.7996612071990965,26312546015,3899981415,21576544123.3,0.99932599067688,30212527430,24600799090.966667,102.58999633789062,16.09000015258789,0.0487569942626331,0.0076155864804805,0.0563725807431136,0.2309677419354839,13.75,102.45630483870968,83.06516129032258,-0.4341935483870967,2023-S2,3,2023,8,-36.74541842002943,0.05637258074311369,-0.07799676371637032,0.003987067053978777,-0.4341935483870967,0.2,12.02,20.23,20.4,21.48,BAIXO
2023-08-03,4.810400009155273,4.801264540354411,20365437032,2992754699,21556360259.63333,0.9994480013847352,23358191731,24582026925.533333,102.54000091552734,15.920000076293944,0.4604695033882278,0.5495465500526153,1.010016053440843,0.2319354838709677,13.25,102.46038967741936,83.00032258064516,-0.3967741935483873,2023-S2,3,2023,8,-34.45536587535313,1.010016053440843,-0.07805764615420596,0.003986908093267516,-0.3967741935483873,0.2,13.43,24.04,19.77,21.49,BAIXO
2023-08-04,4.916399955749512,4.806153313318888,20189124066,3102941071,21509842234.83333,0.9986019730567932,23292065137,24535624722.7,102.0199966430664,17.100000381469727,-0.3613660990210321,3.436235763835993,3.074869664814961,0.2329032258064516,13.25,102.46447451612904,82.93548387096774,-0.3619354838709676,2023-S2,3,2023,8,-35.17853560254597,3.074869664814961,-0.07811862371308598,0.003986749145257207,-0.3619354838709676,0.2,20.92,32.3,20.08,21.81,BAIXO
2023-08-07,4.88539981842041,4.8094833056132,23981817200,2920815525,21114235689.7,0.9988179802894592,26902632725,24049685175.63333,102.0500030517578,15.770000457763672,-0.8260432084710168,2.913594515421325,2.087551306950308,0.2358064516129032,13.25,102.47672903225806,82.74096774193548,-0.2729032258064516,2023-S2,3,2023,8,-8.178914299592222,2.087551306950308,-0.23453908984831795,0.011959770629665911,-0.2729032258064516,0.2,19.56,28.35,20.33,22.02,BAIXO
2023-08-08,4.89900016784668,4.813873306910197,25874561718,3392828372,21533496068.166668,0.9997180104255676,29267390090,24523120275.7,102.52999877929688,15.989999771118164,-0.1558123072405881,2.918383056888041,2.7625707496474528,0.2367741935483871,13.25,102.48081387096774,82.67612903225806,-0.2483870967741936,2023-S2,3,2023,8,10.340268558032673,2.7625707496474528,-0.07836348963145001,0.003986113479848008,-0.2483870967741936,0.2,24.14,66.05,21.22,22.4,BAIXO
2023-08-09,4.898600101470947,4.816809972127278,22920990916,3123624699,21520412575.533333,0.9994249939918518,26044615615,24502190530.233334,102.48999786376952,15.960000038146973,0.0,1.8314094970931727,1.8314094970931727,0.237741935483871,13.25,102.48489870967742,82.61129032258064,-0.2264516129032259,2023-S2,3,2023,8,-4.075924489697746,1.8314094970931727,-0.07842494615600826,0.003985954595209229,-0.2264516129032259,0.2,16.75,27.33,17.81,22.72,BAIXO
2023-08-10,4.901700019836426,4.818516635894776,18525528096,2804649587,21530543303.8,0.9990119934082032,21330177683,24514242499.366665,102.5199966430664,15.850000381469728,-0.3789787242875819,1.4345381902693075,1.0555594659817258,0.2387096774193548,13.25,102.4889835483871,82.54645161290323,-0.2070967741935483,2023-S2,3,2023,8,-11.825743034014845,1.0555594659817258,-0.07848649915069839,0.003985795723182584,-0.2070967741935483,0.2,15.72,24.22,17.51,23.01,BAIXO
2023-08-11,4.891499996185303,4.819713306427002,16439483171,2442850118,21389003053.166668,0.99896901845932,18882333289,24350810641.966667,102.83999633789062,14.84000015258789,-0.4838397694201135,1.2231946761753432,0.7393549067552296,0.2396774193548387,13.25,102.49306838709676,82.48161290322581,-0.1903225806451609,2023-S2,3,2023,8,-62.33142256101528,0.7393549067552296,-0.07854814884288297,0.003985636863812481,-0.1903225806451609,0.2,15.18,22.96,17.96,22.95,BAIXO
2023-08-14,4.910999774932861,4.823939959208171,20154696560,2921375821,19596443254.4,0.9991840124130248,23076072381,22351685508.866665,103.19000244140624,14.81999969482422,0.2720812062316335,2.378300850530945,2.650382056762579,0.2425806451612903,13.25,102.5053229032258,82.28709677419354,-0.1529032258064515,2023-S2,3,2023,8,-23.315234757069636,2.650382056762579,-0.23582968638172774,0.0119564340514966,-0.1529032258064515,0.2,18.17,30.6,18.63,22.76,BAIXO
2023-08-15,4.962100028991699,4.829126628239949,21720437145,2774696602,19736645879.233334,0.99896502494812,24495133747,22515027581.366665,103.20999908447266,16.459999084472656,0.2136141618277687,3.0236701887763617,3.2372843506041304,0.2435483870967742,13.25,102.50940774193548,82.22225806451613,-0.141290322580645,2023-S2,3,2023,8,3.5739158114219682,3.2372843506041304,-0.07879571915794248,0.003985001553075129,-0.141290322580645,0.2,22.71,57.97,18.89,22.76,BAIXO
2023-08-16,4.983200073242188,4.833903296788534,24501625172,3289212879,19737272452.533333,0.998856008052826,27790838051,22518360679.33333,103.41999816894533,16.780000686645508,0.0483655035647512,2.9124406279784187,2.96080613154317,0.244516129032258,13.25,102.51349258064516,82.15741935483871,-0.1296774193548384,2023-S2,3,2023,8,13.51404058240735,2.960806131543192,-0.07885785577250726,0.003984842757032148,-0.1296774193548384,0.2,24.59,66.84,19.61,22.98,BAIXO
2023-08-17,4.9868998527526855,4.838559961318969,46202367641,6519582155,20540107269.066666,1.0003859996795654,52721949796,23439373735.93333,103.44000244140624,17.889999389648438,0.2617081295463341,2.6203668479629627,2.882074977509297,0.2454838709677419,13.25,102.51757741935484,82.09258064516129,-0.1180645161290319,2023-S2,3,2023,8,51.831068696583074,2.882074977509297,-0.07892009046361892,0.003984683973623504,-0.1180645161290319,0.2,26.26,66.53,19.91,23.02,BAIXO
2023-08-18,4.975500106811523,4.840453290939331,34300507987,4966467815,20962487828.6,0.9998300075531006,39266975802,23934656334.166668,103.37999725341795,17.299999237060547,1.08536290875767,0.0694114440411342,1.154774352798804,0.2464516129032258,13.25,102.52166225806452,82.02774193548387,-0.1064516129032253,2023-S2,3,2023,8,62.77681499665191,1.1547743527988041,-0.07898242346366935,0.003984525202915812,-0.1064516129032253,0.2,19.99,59.62,20.37,22.94,BAIXO
2023-08-21,4.966899871826172,4.843653281529744,21350289570,3060565177,20696252395.733334,0.9998350143432616,24410854747,23546546135.266663,103.33000183105467,17.1299991607666,1.333726188163897,0.637156290946761,1.9708824791106585,0.2493548387096774,13.25,102.53391677419354,81.83322580645161,-0.0716129032258061,2023-S2,3,2023,8,-8.420899854246422,1.9708824791106583,-0.23713456501734953,0.011953099334438555,-0.0716129032258061,0.2,13.65,27.88,20.08,22.0,BAIXO
2023-08-22,4.978700160980225,4.846336619059245,24087904847,3647897906,20975199505.466667,0.9994660019874572,27735802753,23882984303.666668,103.55999755859376,16.969999313354492,1.7988736275171169,-0.1554102060922435,1.6434634214248731,0.2503225806451613,13.25,102.53800161290324,81.76838709677419,-0.06,2023-S2,3,2023,8,32.19419034281834,1.6434634214248733,-0.07923274322677587,0.003983890246472832,-0.06,0.2,18.58,61.57,20.56,22.02,BAIXO
2023-08-23,4.937099933624268,4.849189949035645,25410027986,3730953867,20995836837.166668,0.9998990297317504,29140981853,23928902259.63333,103.36000061035156,15.979999542236328,2.8253124374542526,-1.060911763719674,1.7644006737345783,0.2512903225806451,13.25,102.5420864516129,81.70354838709677,-0.0483870967741935,2023-S2,3,2023,8,22.838673200715842,1.7644006737345785,-0.07929557128316667,0.00398373153893683,-0.0483870967741935,0.2,17.96,62.06,20.53,22.02,BAIXO
2023-08-24,4.855100154876709,4.850463294982911,20070736123,2907706728,21063305236.9,0.999426007270813,22978442851,24018528555.2,103.9800033569336,17.200000762939453,4.219712193565317,-3.426663133157981,0.7930490604073359,0.252258064516129,13.25,102.54617129032258,81.63870967741936,-0.0367741935483869,2023-S2,3,2023,8,-51.70239595346941,0.7930490604073359,-0.07935849905835735,0.003983572844101779,-0.0367741935483869,0.2,12.0,23.17,19.0,21.53,BAIXO
2023-08-25,4.880300045013428,4.853313302993774,19999153582,2870155394,20994437587.733334,0.9994940161705016,22869308976,23946676395.266663,104.08000183105467,15.68000030517578,4.173754395053408,-2.3905675299346507,1.7831868651187577,0.2532258064516129,13.25,102.55025612903226,81.57387096774194,-0.0251612903225808,2023-S2,3,2023,8,-49.371849136394545,1.7831868651187577,-0.07942152678994674,0.003983414161923271,-0.0251612903225808,0.2,12.0,27.13,17.21,21.06,BAIXO
2023-08-28,4.870399951934815,4.856056642532349,18160207139,2747710982,20800258720.93333,0.9993270039558412,20907918121,23726298891.966667,104.05999755859376,15.079999923706056,4.2267641982089765,-2.5079155905534334,1.7188486076555431,0.2561290322580645,13.25,102.5625106451613,81.37935483870969,0.0096774193548387,2023-S2,3,2023,8,-25.824716168298345,1.7188486076555654,-0.23845396414885478,0.011949766477048485,0.0096774193548387,0.2,12.01,26.88,15.17,20.15,BAIXO
2023-08-29,4.872600078582764,4.858283313115438,39257157473,4288358015,21578339207.7,1.0000380277633667,43545515488,24578492563.166668,103.5500030517578,14.449999809265137,3.6121678228575815,-2.222178267871544,1.3899895549860375,0.2570967741935483,13.25,102.56659548387096,81.31451612903226,0.0212903225806453,2023-S2,3,2023,8,77.49506672047133,1.3899895549860375,-0.07967464205871355,0.0039827795594638005,0.0212903225806453,0.2,20.23,60.56,15.2,20.1,BAIXO
2023-08-30,4.85129976272583,4.859683307011922,22718699935,3635286825,21723807930.366665,1.0001280307769775,26353986760,24751879546.366665,103.16000366210938,13.880000114440918,2.8719634202938327,-1.998659251961876,0.8733041683319565,0.2580645161290322,13.25,102.57068032258064,81.24967741935484,0.0329032258064514,2023-S2,3,2023,8,5.037700030362924,0.8733041683319565,-0.07973817316274667,0.003982620940479187,0.0329032258064514,0.2,15.42,58.49,15.46,19.89,BAIXO
2023-08-31,4.888400077819824,4.862966648737589,27302426037,4228660874,21730040490.266663,0.9998459815979004,31531086911,24762159746.266663,103.62000274658205,13.56999969482422,2.7161038538501936,-0.6596881594273629,2.0564156944228307,0.2590322580645161,13.25,102.57476516129032,81.18483870967742,0.0445161290322584,2023-S2,3,2023,8,5.621007167789394,2.0564156944228307,-0.07980180566473649,0.003982462334106707,0.0445161290322584,0.2,15.61,63.23,15.03,19.54,BAIXO
2023-09-01,4.953800201416016,4.868196662267049,25428948060,3352194868,21700587225.1,0.9997119903564452,28781142928,24714446929.533333,104.23999786376952,13.09000015258789,3.1364382888265263,0.1344327439585235,3.27087103278505,0.26,13.25,102.57885,81.12,0.0561290322580645,2023-S2,3,2023,9,16.984977880462203,3.27087103278505,-0.0798655398075998,0.003982303740368565,0.0561290322580645,0.2,17.85,68.08,15.02,19.32,BAIXO
2023-09-04,4.97629976272583,4.874826653798421,17920742517,2275770718,21505772239.466667,0.9996449947357178,20196513235,24457375147.033333,,,,,4.163347118565697,0.258,13.25,102.608672,81.15700000000001,0.0811612903225809,2023-S2,3,2023,9,-27.712440013494643,4.163347118565697,0.04561143984220806,0.02907226977100219,0.0811612903225809,0.2,,36.65,15.52,18.47,
2023-09-05,4.936200141906738,4.881849988301595,18323727990,2529858601,21623226699.2,0.9995840191841124,20853586591,24593751227.3,104.80999755859376,14.010000228881836,3.413911333561725,1.0448767382341684,4.458788071795894,0.2573333333333333,13.25,102.61861266666666,81.16933333333334,0.0862365591397846,2023-S2,3,2023,9,1.53515103932087,4.458788071795894,0.015196881764145687,0.009687940086267055,0.0862365591397846,0.2,20.48,48.58,16.93,18.56,BAIXO
2023-09-06,4.966700077056885,4.889109992980957,19715200487,2855555338,21481006142.1,0.9995520114898682,22570755825,24449355330.63333,104.86000061035156,14.449999809265137,3.4632483365322653,1.1230799349643883,4.586328271496654,0.2566666666666666,13.25,102.62855333333334,81.18166666666667,0.0896774193548388,2023-S2,3,2023,9,-10.650183884400121,4.586328271496654,0.01519457266290214,0.009687001615366064,0.0896774193548388,0.2,18.94,38.35,18.09,18.56,BAIXO
2023-09-07,4.977000236511231,4.89713667233785,18242134001,2428528084,21226591884.866665,0.999758005142212,20670662085,24162797730.466667,105.05999755859376,14.399999618530272,4.133212602014513,0.9510403441882254,5.084252946202739,0.256,13.25,102.638494,81.194,0.0914838709677421,2023-S2,3,2023,9,1.5458263481194612,5.084252946202761,0.015192264263275135,0.009686063326230787,0.0914838709677421,0.2,20.25,51.16,18.09,18.65,BAIXO
2023-09-08,4.976099967956543,4.904953336715698,17906934253,2652808484,21059456662.766663,0.9997779726982116,20559742737,23979968634.533333,105.08999633789062,13.84000015258789,3.262257840558158,1.683328660292216,4.945586500850374,0.2553333333333333,13.25,102.64843466666667,81.20633333333333,0.0916559139784944,2023-S2,3,2023,9,3.0804900010533043,4.945586500850374,0.015189956564931606,0.009685125218883428,0.0916559139784944,0.2,23.04,61.35,19.36,18.83,BAIXO
2023-09-11,4.982999801635742,4.913609997431437,24658044680,3827178715,21161553776.33333,0.9997010231018066,28485223395,24090766241.13333,104.56999969482422,13.800000190734863,2.9029687743650445,2.595301980463738,5.498270754828782,0.2533333333333333,13.25,102.67825666666668,81.24333333333334,0.0823655913978496,2023-S2,3,2023,9,34.3423081263009,5.498270754828782,0.045562948702704276,0.029052561879638894,0.0823655913978496,0.2,37.26,76.99,22.97,18.71,MEDIO
2023-09-12,4.929399967193604,4.9204333305358885,26626307087,4520366160,21578339690.066666,1.0000369548797607,31146673247,24599502037.93333,104.70999908447266,14.229999542236328,2.7979564667619528,1.5345936265223958,4.332550093284349,0.2526666666666666,13.25,102.68819733333332,81.25566666666667,0.076,2023-S2,3,2023,9,-1.8039242081906215,4.332550093284371,0.015180732778063977,0.009681374605841064,0.076,0.2,19.99,37.33,23.33,18.78,BAIXO
2023-09-13,4.946599960327148,4.925586668650309,20526953164,3192111737,21590748243.533333,1.0002429485321045,23719064901,24620935121.93333,104.7699966430664,13.479999542236328,2.4144609165445585,0.8117525504836243,3.226213467028183,0.252,13.25,102.698138,81.268,0.068,2023-S2,3,2023,9,-21.987962881667954,3.226213467028183,0.015178428581386072,0.0096804374064563,0.068,0.2,18.1,32.9,22.58,18.99,BAIXO
2023-09-14,4.91540002822876,4.929086669286092,21251601415,3162074793,21575120385.866665,1.0002599954605105,24413676208,24618219870.63333,105.41000366210938,12.81999969482422,2.7488131639373137,-0.566042108024134,2.18277105591318,0.2513333333333333,13.25,102.70807866666668,81.28033333333333,0.0599999999999996,2023-S2,3,2023,9,4.35131532707882,2.1827710559131797,0.01517612508408206,0.009679500388481976,0.0599999999999996,0.2,19.13,59.19,22.39,19.19,BAIXO
2023-09-15,4.868199825286865,4.927479998270671,19295499486,2660676460,21401582863.0,1.0003429651260376,21956175946,24423731133.8,105.31999969482422,13.789999961853027,2.7111359025508985,-3.691530721859249,-0.98039481930835,0.2506666666666666,13.25,102.71801933333332,81.29266666666666,0.052,2023-S2,3,2023,9,-4.42626721733278,-0.98039481930835,0.015173822285841077,0.009678563551851482,0.052,0.2,15.97,20.0,21.96,19.02,BAIXO
2023-09-18,4.867000102996826,4.926866674423218,23169510106,3435389761,19795832558.93333,1.0002379417419434,26604899867,22576424425.866665,105.1999969482422,14.0,3.117036277016872,-3.493662880927728,-0.3766266039108568,0.2486666666666666,13.25,102.74784133333334,81.32966666666667,0.028,2023-S2,3,2023,9,-3.387179074986857,-0.3766266039108568,0.045514560558967965,0.029032880689849883,0.028,0.2,23.74,20.0,22.46,19.16,BAIXO
2023-09-19,4.853700160980225,4.925356674194336,19869924197,3053934292,19934085353.8,1.000262975692749,22923858489,22746263652.4,105.1999969482422,14.109999656677246,3.086716121788613,-4.011394736085672,-0.9246786142970588,0.248,13.25,102.757782,81.342,0.02,2023-S2,3,2023,9,-23.20672166911639,-0.9246786142970587,0.015164618077045944,0.009674818018234888,0.02,0.2,15.92,20.0,21.44,18.88,BAIXO
2023-09-20,4.865799903869629,4.924263334274292,20831080166,3103179365,19916778373.666668,1.0002069473266602,23934259531,22730377145.2,105.16000366210938,15.140000343322754,2.5651076895785163,-3.2346907729469465,-0.6695830833684302,0.2473333333333333,13.25,102.76772266666669,81.35433333333333,0.012,2023-S2,3,2023,9,-9.117890049601375,-0.6695830833684302,0.015162318769301741,0.009673882087768426,0.012,0.2,15.91,20.0,18.39,18.85,BAIXO
2023-09-21,4.878799915313721,4.923499997456869,65289803093,2975710420,21290174981.866665,0.9999859929084778,68265513513,24081367503.866665,105.36000061035156,17.540000915527344,2.8002759356057894,-3.2674629203260253,-0.4671869847202359,0.2466666666666666,12.75,102.77766333333334,81.36666666666666,0.004,2023-S2,3,2023,9,252.43153530990168,-0.4671869847202359,0.01516002015873319,0.009672946338312727,0.004,0.2,25.9,55.0,19.24,19.2,BAIXO
2023-09-22,4.934899806976318,4.924946657816569,16422421266,2571335978,20990588091.2,1.0000089406967163,18993757244,23743126683.566666,105.58000183105467,17.200000762939453,2.9847886150854874,-2.09753908375847,0.8872495313270168,0.246,12.75,102.787604,81.37899999999999,-0.004,2023-S2,3,2023,9,-0.10378613988363261,0.8872495313270168,0.015157722244985017,0.009672010769912198,-0.004,0.2,15.9,23.55,18.92,19.23,BAIXO
2023-09-25,4.933899879455566,4.925709994633992,18410794811,2956159954,20736662740.43333,0.9997850060462952,21366954765,23463976817.7,106.0,16.899999618530273,3.0727380150101125,-2.6064357227641777,0.4663022922459348,0.244,12.75,102.817426,81.416,-0.028,2023-S2,3,2023,9,-8.652582507548301,0.4663022922459348,0.04546627508326129,0.02901322614738966,-0.028,0.2,23.69,21.87,19.58,19.42,BAIXO
2023-09-26,4.968299865722656,4.925916655858358,17449026978,2698152867,20915877952.2,0.9996060132980348,20147179845,23681421467.1,106.2300033569336,18.940000534057617,2.9460227188709665,-2.821078910911967,0.1249438079589992,0.2433333333333333,12.75,102.82736666666668,81.42833333333333,-0.0360000000000004,2023-S2,3,2023,9,-19.665396872471653,0.12494380795899929,0.015148537552001073,0.00966827030535189,-0.0360000000000004,0.2,15.89,20.5,19.56,19.18,BAIXO
2023-09-27,4.986199855804443,4.926016648610433,21012429240,2473184892,21010952022.233334,0.9993860125541688,23485614132,23767344667.466667,106.66999816894533,18.21999931335449,3.352387477148233,-3.292189561789316,0.0601979153589171,0.2426666666666666,12.75,102.83730733333334,81.44066666666666,-0.044,2023-S2,3,2023,9,-14.240671414675743,0.06019791535889496,0.015146243117669655,0.009667335641183605,-0.044,0.2,15.89,20.24,18.44,18.88,BAIXO
2023-09-28,5.042200088500977,4.927859989802043,23496469874,3111905152,20485595768.93333,1.0000170469284058,26608375026,23202773318.733334,106.22000122070312,17.34000015258789,2.7074096899361466,-1.598499597872305,1.1089100920638415,0.242,12.75,102.847248,81.453,-0.052,2023-S2,3,2023,9,-49.144446326708966,1.1089100920638417,0.015143949378293442,0.009666401157737425,-0.052,0.2,15.89,24.44,18.44,18.52,BAIXO
2023-09-29,5.032800197601318,4.929769992828369,33744855887,2434341381,20853134300.666668,1.000041961669922,36179197268,23530280335.666668,106.16999816894533,17.520000457763672,2.639206944223993,-1.487562093260153,1.15164485096384,0.2413333333333333,12.75,102.85718866666669,81.46533333333333,-0.06,2023-S2,3,2023,9,-1.6199529762375375,1.15164485096384,0.015141656333494957,0.00966546685496894,-0.06,0.2,15.89,24.61,18.44,18.38,BAIXO
2023-10-02,5.042799949645996,4.932299995422364,33775951107,4197739502,21510150430.366665,1.000332951545715,37973690609,24130175425.5,106.9000015258789,17.610000610351562,3.404918133081658,-1.8768003981066927,1.5281177349749653,0.2412903225806451,12.75,102.89806774193548,81.52193548387096,-0.0820430107526881,2023-S2,4,2023,10,58.199030492118986,1.5281177349749653,0.06948004534153007,0.03974352769962053,-0.0820430107526881,0.2,37.53,61.11,20.1,19.21,MEDIO
2023-10-03,5.061500072479248,4.935059992472331,28992376862,2520912223,21992884977.366665,1.0000920295715332,31513289085,24634333397.6,107.0,19.780000686645508,3.5517256400960706,-1.888642730465273,1.6630829096307975,0.2425806451612903,12.75,102.91906548387097,81.55387096774193,-0.0861290322580643,2023-S2,4,2023,10,20.36072479591691,1.6630829096307975,0.03917409919356185,0.020406352030000185,-0.0861290322580643,0.2,27.83,61.65,21.8,19.52,BAIXO
2023-10-04,5.166299819946289,4.9426999886830645,21138935230,2560902818,22100158067.8,1.0004370212554932,23699838048,24751110891.366665,106.8000030517578,18.57999992370605,3.1286264673102915,1.5137727023125214,4.642399169622813,0.2438709677419354,12.75,102.94006322580644,81.5858064516129,-0.088258064516129,2023-S2,4,2023,10,-16.808689696655254,4.642399169622813,0.03915875910243116,0.020402188687551615,-0.088258064516129,0.2,26.0,38.57,22.13,19.8,BAIXO
2023-10-05,5.154600143432617,4.952683321634928,18816329985,2671315261,22116578134.3,1.0000890493392944,21487645246,24772246179.866665,106.33000183105467,18.489999771118164,2.87345317643668,3.295317374157936,6.168770550594616,0.2451612903225806,12.75,102.96106096774194,81.61774193548386,-0.0884301075268818,2023-S2,4,2023,10,-6.2499259135917695,6.1687705505946155,0.03914343102058293,0.020398027043611044,-0.0884301075268818,0.2,30.62,44.68,24.24,20.44,MEDIO
2023-10-06,5.164999961853027,4.962173318862915,19152176768,2590803813,22097810677.0,1.0004359483718872,21742980581,24744653671.733334,106.04000091552734,17.450000762939453,1.9811478092786492,3.852508199853388,5.833656009132038,0.2464516129032258,12.75,102.98205870967742,81.64967741935483,-0.0866451612903227,2023-S2,4,2023,10,-4.23506330169049,5.833656009132038,0.03912811493389512,0.020393867097046048,-0.0866451612903227,0.2,32.06,43.33,26.55,21.14,MEDIO
2023-10-09,5.145699977874756,4.971349986394246,20684218429,2797548386,22027850111.766663,1.000080943107605,23481766815,24648991925.566666,106.08000183105467,17.700000762939453,1.9215987363705669,3.73091499262157,5.652513728992137,0.2503225806451613,12.75,103.04505193548388,81.74548387096775,-0.0695483870967743,2023-S2,4,2023,10,13.898582051850905,5.652513728992115,0.11733843248498133,0.06116912654081652,-0.0695483870967743,0.2,56.76,77.61,32.38,22.68,MEDIO
2023-10-10,5.135200023651123,4.980103317896525,17384784047,2402546704,22101637146.33333,1.0000879764556885,19787330751,24735057879.533333,105.83000183105467,17.030000686645508,1.700945910040308,3.6883727459807942,5.389318656021103,0.2516129032258064,12.75,103.06604967741936,81.77741935483871,-0.059935483870968,2023-S2,4,2023,10,-55.71563208834777,5.389318656021103,0.03906697025779504,0.02037724426460219,-0.059935483870968,0.2,31.62,41.56,34.63,23.07,MEDIO
2023-10-11,5.051000118255615,4.986759996414184,19945698427,2952223563,21944558937.9,0.9997519850730896,22897921990,24548814499.366665,105.81999969482422,16.09000015258789,2.192174385481937,1.9242555466395528,4.11642993212149,0.2529032258064516,12.75,103.08704741935485,81.80935483870968,-0.0483655913978493,2023-S2,4,2023,10,-12.205810701905373,4.11642993212149,0.03905171393632223,0.02037309278972721,-0.0483655913978493,0.2,27.03,36.47,33.13,23.47,BAIXO
2023-10-12,5.049600124359131,4.992133331298828,16234691731,2354134010,21598171759.366665,0.9997079968452454,18588825741,24130219582.5,106.56999969482422,16.690000534057617,3.305540821696717,-0.0079374346351634,3.297603387061554,0.2541935483870968,12.75,103.10804516129032,81.84129032258065,-0.0348387096774192,2023-S2,4,2023,10,-40.537548901336116,3.297603387061554,0.03903646952592155,0.020368943006054963,-0.0348387096774192,0.2,22.04,33.19,32.3,23.69,BAIXO
2023-10-13,5.045899868011475,4.995203320185343,21158055012,2256260023,21619208487.63333,0.9999600052833556,23414315035,24120061253.63333,106.6500015258789,19.31999969482422,2.924144662210804,-1.0649726558563222,1.8591720063544812,0.2554838709677419,12.75,103.1290429032258,81.87322580645161,-0.0193548387096775,2023-S2,4,2023,10,-16.795398055486842,1.8591720063544814,0.039021237012626386,0.020364794912586248,-0.0193548387096775,0.2,22.03,27.44,31.74,23.84,BAIXO
2023-10-16,5.048200130462647,4.997599999109904,47707269941,4703592443,22130161221.13333,1.000548005104065,52410862384,24616900388.066666,106.23999786376952,17.209999084472656,1.9186493102328892,-0.4737932692971291,1.4448560409357605,0.2593548387096774,12.75,103.19203612903226,81.96903225806452,0.0270967741935481,2023-S2,4,2023,10,166.21257403672791,1.4448560409357825,0.11701804914758807,0.06108194552487678,0.0270967741935481,0.2,51.66,60.78,34.74,24.77,MEDIO
2023-10-17,5.037600040435791,5.000979995727539,38333912794,2840553486,22983589436.33333,1.0004040002822876,41174466280,25512178486.766663,106.25,17.8799991607666,1.3739170641629217,0.6802925629589618,2.0542096271218835,0.2606451612903226,12.75,103.21303387096776,82.00096774193548,0.0425806451612902,2023-S2,4,2023,10,109.20367741171648,2.0542096271218835,0.038960425652478925,0.02034821942000775,0.0425806451612902,0.2,32.68,63.22,34.83,25.17,MEDIO
2023-10-18,5.037399768829346,5.0033366521199545,32819081997,2648160709,23305241832.7,1.000226974487305,35467242706,25807589914.733334,106.56999969482422,19.21999931335449,1.6307448736595287,-0.207270722299957,1.4234741513595717,0.2619354838709677,12.75,103.23403161290324,82.03290322580645,0.0580645161290322,2023-S2,4,2023,10,66.46588006366237,1.4234741513595717,0.03894525241636693,0.020344079761991374,0.0580645161290322,0.2,30.0,60.69,31.01,25.54,BAIXO
2023-10-19,5.056099891662598,5.005973307291667,33070893762,2652500406,23745274151.533333,1.0004630088806152,35723394168,26234241104.033333,106.25,21.399999618530277,1.1326884342849564,0.4566153911617965,1.5893038254467529,0.2632258064516129,12.75,103.25502935483873,82.06483870967742,0.0735483870967743,2023-S2,4,2023,10,81.28851460134608,1.5893038254467307,0.03893009099418254,0.020339941788027893,0.0735483870967743,0.2,31.58,61.36,31.0,25.92,MEDIO
2023-10-20,5.062900066375732,5.008866643905639,40795586179,3464401132,24410757685.3,1.0005309581756592,44259987311,26911765363.366665,106.16000366210938,21.709999084472656,1.0181819026602756,0.7261580217410968,1.7443399244013724,0.2645161290322581,12.75,103.2760270967742,82.09677419354838,0.0890322580645164,2023-S2,4,2023,10,127.82004782401768,1.7443399244013724,0.03891494137209239,0.020335805497007087,0.0890322580645164,0.2,33.14,61.98,31.88,26.26,MEDIO
2023-10-23,5.031300067901611,5.010476652781168,50238491833,6974709631,25104679401.1,1.0003999471664429,57213201464,27733233740.533333,105.54000091552734,20.3700008392334,0.9276094707219684,0.0416915164065834,0.9693009871285518,0.2683870967741936,12.75,103.33902032258064,82.19258064516129,0.1354838709677421,2023-S2,4,2023,10,103.74077703634042,0.9693009871285518,0.11669941060903355,0.06099501266387808,0.1354838709677421,0.2,51.03,58.88,36.02,26.71,MEDIO
2023-10-24,5.01230001449585,5.013239987691244,60389981030,8074666907,26678438244.666668,1.0000150203704834,68464647937,29516617863.566666,106.2699966430664,18.96999931335449,1.4898267331043158,0.1919204948334973,1.6817472279378132,0.2696774193548387,12.75,103.36001806451614,82.22451612903225,0.1509677419354838,2023-S2,4,2023,10,126.80569570792919,1.681747227937791,0.038854460609827335,0.02031927714232218,0.1509677419354838,0.2,31.8,61.73,37.41,27.11,MEDIO
2023-10-25,4.991000175476074,5.014719994862874,37032981246,5304032294,27299177792.5,1.0004149675369265,42337013540,30215619822.733334,106.52999877929688,20.190000534057617,1.6798722846451009,-0.7822817071772237,0.8975905774678772,0.2709677419354839,12.75,103.3810158064516,82.25645161290323,0.1664516129032258,2023-S2,4,2023,10,80.41148605993867,0.8975905774678772,0.038839369782195377,0.020315149250804687,0.1664516129032258,0.2,30.47,58.59,34.39,27.52,MEDIO
